,label,magnitude,method,model,param_var,single_model_auc
5405,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.47933235149729997
5406,Cardiomegaly,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.7193627450980392
5407,Lung Opacity,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8400201106083459
5408,Lung Lesion,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.18905472636815923
5409,Edema,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8680059523809525
5410,Consolidation,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8279411764705882
5411,Pneumonia,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.6771907216494846
5412,Atelectasis,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.76
5413,Pneumothorax,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8901098901098902
5414,Pleural Effusion,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8920969202898551
5415,Pleural Other,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8805970149253731
5416,Fracture,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,
5417,Support Devices,1.0,FLIP/SCALING,DenseNet169,0.00013797233001835492,0.8104344415024026
5418,No Finding,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.8741258741258741
5419,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.4690230731467845
5420,Cardiomegaly,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.688168449197861
5421,Lung Opacity,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.8598290598290599
5422,Lung Lesion,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.4029850746268657
5423,Edema,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.8974702380952382
5424,Consolidation,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.7871323529411764
5425,Pneumonia,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.7454896907216495
5426,Atelectasis,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.7723884514435696
5427,Pneumothorax,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.9274725274725274
5428,Pleural Effusion,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.9127038043478262
5429,Pleural Other,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.9253731343283582
5430,Fracture,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,
5431,Support Devices,1.0,FLIP/SCALING,DenseNet201,0.00013797233001835492,0.8158281847602236
5432,No Finding,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.8406905594405596
5433,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.55306823760432
5434,Cardiomegaly,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.5231729055258467
5435,Lung Opacity,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.8144796380090498
5436,Lung Lesion,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.3383084577114428
5437,Edema,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.9163690476190476
5438,Consolidation,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.8018382352941177
5439,Pneumonia,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.6153350515463918
5440,Atelectasis,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.769238845144357
5441,Pneumothorax,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.7604395604395604
5442,Pleural Effusion,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.8854166666666666
5443,Pleural Other,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.7562189054726368
5444,Fracture,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,
5445,Support Devices,1.0,FLIP/SCALING,VGG16,0.00013797233001835492,0.7782681180739432
5446,No Finding,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.8555506993006993
5447,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.5687776141384389
5448,Cardiomegaly,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.5223930481283423
5449,Lung Opacity,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.8458521870286576
5450,Lung Lesion,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.3532338308457711
5451,Edema,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.9193452380952382
5452,Consolidation,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.8139705882352941
5453,Pneumonia,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.6385309278350515
5454,Atelectasis,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.7584251968503937
5455,Pneumothorax,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.7157509157509158
5456,Pleural Effusion,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.8859827898550725
5457,Pleural Other,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.8905472636815921
5458,Fracture,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,
5459,Support Devices,1.0,FLIP/SCALING,VGG19,0.00013797233001835492,0.7725801706384231
5460,No Finding,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.8739073426573427
5461,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.5160530191458027
5462,Cardiomegaly,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.6448306595365418
5463,Lung Opacity,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.8214177978883861
5464,Lung Lesion,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.7611940298507462
5465,Edema,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.9035714285714286
5466,Consolidation,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.7705882352941176
5467,Pneumonia,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.5528350515463918
5468,Atelectasis,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.7964304461942258
5469,Pneumothorax,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.8043956043956044
5470,Pleural Effusion,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.8840579710144928
5471,Pleural Other,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.736318407960199
5472,Fracture,1.0,FLIP/SCALING,Xception,0.00013797233001835492,
5473,Support Devices,1.0,FLIP/SCALING,Xception,0.00013797233001835492,0.7724821025791899
5474,No Finding,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.8385052447552448
5475,Enlarged Cardiomediastinum,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.5759450171821306
5476,Cardiomegaly,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.7153520499108734
5477,Lung Opacity,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.8562091503267973
5478,Lung Lesion,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.5373134328358209
5479,Edema,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.8956845238095238
5480,Consolidation,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.7724264705882353
5481,Pneumonia,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.6050257731958764
5482,Atelectasis,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.7310236220472441
5483,Pneumothorax,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.8241758241758241
5484,Pleural Effusion,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.870697463768116
5485,Pleural Other,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.9552238805970149
5486,Fracture,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,
5487,Support Devices,1.0,FLIP/SCALING,InceptionResNetV2,0.00013797233001835492,0.7899382171226831
5488,No Finding,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.8398164335664335
5489,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.5246931762395679
5490,Cardiomegaly,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.6391488413547237
5491,Lung Opacity,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.8103569632981398
5492,Lung Lesion,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.5671641791044777
5493,Edema,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.8626488095238095
5494,Consolidation,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.7790441176470588
5495,Pneumonia,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.5882731958762887
5496,Atelectasis,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.7554855643044619
5497,Pneumothorax,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.8183150183150183
5498,Pleural Effusion,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.8828125
5499,Pleural Other,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.9502487562189055
5500,Fracture,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,
5501,Support Devices,1.5,FLIP/SCALING,DenseNet121,0.0003104377476994431,0.817005001471021
5502,No Finding,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.8568618881118881
5503,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.46656848306332843
5504,Cardiomegaly,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.6959670231729055
5505,Lung Opacity,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.8289592760180996
5506,Lung Lesion,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.3731343283582089
5507,Edema,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.8537202380952381
5508,Consolidation,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.7917279411764706
5509,Pneumonia,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.6237113402061856
5510,Atelectasis,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.7788976377952757
5511,Pneumothorax,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.9091575091575091
5512,Pleural Effusion,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.8908514492753624
5513,Pleural Other,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.8208955223880597
5514,Fracture,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,
5515,Support Devices,1.5,FLIP/SCALING,DenseNet169,0.0003104377476994431,0.7957242326174365
5516,No Finding,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8594842657342658
5517,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.4496809032891507
5518,Cardiomegaly,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.6852718360071302
5519,Lung Opacity,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8444444444444444
5520,Lung Lesion,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.2935323383084577
5521,Edema,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8879464285714285
5522,Consolidation,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.7705882352941177
5523,Pneumonia,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.7403350515463918
5524,Atelectasis,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.765984251968504
5525,Pneumothorax,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8901098901098901
5526,Pleural Effusion,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.9146286231884058
5527,Pleural Other,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8656716417910448
5528,Fracture,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,
5529,Support Devices,1.5,FLIP/SCALING,DenseNet201,0.0003104377476994431,0.8061194468961459
5530,No Finding,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.8352272727272727
5531,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.5528718703976435
5532,Cardiomegaly,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.5150401069518717
5533,Lung Opacity,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.8039215686274511
5534,Lung Lesion,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.4626865671641791
5535,Edema,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.9145833333333333
5536,Consolidation,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.7931985294117648
5537,Pneumonia,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.6237113402061856
5538,Atelectasis,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.773018372703412
5539,Pneumothorax,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.7545787545787546
5540,Pleural Effusion,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.8859827898550725
5541,Pleural Other,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.7462686567164178
5542,Fracture,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,
5543,Support Devices,1.5,FLIP/SCALING,VGG16,0.0003104377476994431,0.7803275473178385
5544,No Finding,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.854020979020979
5545,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.5709376534118802
5546,Cardiomegaly,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.5218360071301248
5547,Lung Opacity,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.841025641025641
5548,Lung Lesion,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.47263681592039797
5549,Edema,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.915625
5550,Consolidation,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.8112132352941176
5551,Pneumonia,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.6449742268041236
5552,Atelectasis,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.7584251968503938
5553,Pneumothorax,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.7106227106227107
5554,Pleural Effusion,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.8825860507246377
5555,Pleural Other,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.9054726368159204
5556,Fracture,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,
5557,Support Devices,1.5,FLIP/SCALING,VGG19,0.0003104377476994431,0.7830734529763657
5558,No Finding,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.8780594405594404
5559,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.5304860088365243
5560,Cardiomegaly,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.6345811051693404
5561,Lung Opacity,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.8216189039718451
5562,Lung Lesion,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.5472636815920398
5563,Edema,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.8930059523809524
5564,Consolidation,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.7757352941176471
5565,Pneumonia,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.5676546391752577
5566,Atelectasis,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.8068241469816273
5567,Pneumothorax,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.7721611721611722
5568,Pleural Effusion,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.8858695652173912
5569,Pleural Other,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.5323383084577115
5570,Fracture,1.5,FLIP/SCALING,Xception,0.0003104377476994431,
5571,Support Devices,1.5,FLIP/SCALING,Xception,0.0003104377476994431,0.7814062959694028
5572,No Finding,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8365384615384616
5573,Enlarged Cardiomediastinum,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.5743740795287187
5574,Cardiomegaly,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.7263814616755793
5575,Lung Opacity,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8474610356963298
5576,Lung Lesion,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.1840796019900498
5577,Edema,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8805059523809523
5578,Consolidation,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.7794117647058822
5579,Pneumonia,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.6076030927835051
5580,Atelectasis,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.7316535433070867
5581,Pneumothorax,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8893772893772894
5582,Pleural Effusion,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8725090579710145
5583,Pleural Other,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.7960199004975125
5584,Fracture,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,
5585,Support Devices,1.5,FLIP/SCALING,InceptionResNetV2,0.0003104377476994431,0.8018044522898892
5586,No Finding,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.8426573426573427
5587,Enlarged Cardiomediastinum,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.5278350515463918
5588,Cardiomegaly,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.6472816399286988
5589,Lung Opacity,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.82473604826546
5590,Lung Lesion,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.45273631840796025
5591,Edema,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.877827380952381
5592,Consolidation,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.7689338235294119
5593,Pneumonia,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.5934278350515464
5594,Atelectasis,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.7917060367454067
5595,Pneumothorax,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.8454212454212454
5596,Pleural Effusion,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.883491847826087
5597,Pleural Other,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.945273631840796
5598,Fracture,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,
5599,Support Devices,2.0,FLIP/SCALING,DenseNet121,0.0005518893200734196,0.8181818181818181
5600,No Finding,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8579545454545455
5601,Enlarged Cardiomediastinum,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.44074619538537063
5602,Cardiomegaly,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.7131238859180035
5603,Lung Opacity,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8232277526395173
5604,Lung Lesion,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.21890547263681592
5605,Edema,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8592261904761904
5606,Consolidation,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.7689338235294118
5607,Pneumonia,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.6559278350515464
5608,Atelectasis,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.7842519685039371
5609,Pneumothorax,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8336996336996336
5610,Pleural Effusion,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8968523550724639
5611,Pleural Other,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.8407960199004976
5612,Fracture,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,
5613,Support Devices,2.0,FLIP/SCALING,DenseNet169,0.0005518893200734196,0.791703442188879
5614,No Finding,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.861451048951049
5615,Enlarged Cardiomediastinum,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.4339715267550319
5616,Cardiomegaly,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.7058823529411766
5617,Lung Opacity,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.8444444444444444
5618,Lung Lesion,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.5671641791044777
5619,Edema,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.8895833333333333
5620,Consolidation,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.7558823529411764
5621,Pneumonia,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.7081185567010309
5622,Atelectasis,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.7819422572178478
5623,Pneumothorax,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.8446886446886447
5624,Pleural Effusion,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.9084012681159421
5625,Pleural Other,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.9203980099502488
5626,Fracture,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,
5627,Support Devices,2.0,FLIP/SCALING,DenseNet201,0.0005518893200734196,0.8253407865058351
5628,No Finding,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.8389423076923077
5629,Enlarged Cardiomediastinum,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.547766323024055
5630,Cardiomegaly,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.5201648841354723
5631,Lung Opacity,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.8079436902966315
5632,Lung Lesion,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.49751243781094523
5633,Edema,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.921875
5634,Consolidation,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.7917279411764706
5635,Pneumonia,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.6353092783505154
5636,Atelectasis,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.7771128608923884
5637,Pneumothorax,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.7626373626373627
5638,Pleural Effusion,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.8858695652173912
5639,Pleural Other,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.8159203980099503
5640,Fracture,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,
5641,Support Devices,2.0,FLIP/SCALING,VGG16,0.0005518893200734196,0.7818966362655684
5642,No Finding,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.858173076923077
5643,Enlarged Cardiomediastinum,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.5577810505645557
5644,Cardiomegaly,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.5320855614973261
5645,Lung Opacity,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.8359979889391653
5646,Lung Lesion,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.42288557213930345
5647,Edema,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.921577380952381
5648,Consolidation,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.8101102941176471
5649,Pneumonia,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.6443298969072165
5650,Atelectasis,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.7629396325459318
5651,Pneumothorax,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.7282051282051281
5652,Pleural Effusion,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.8867753623188406
5653,Pleural Other,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.9154228855721394
5654,Fracture,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,
5655,Support Devices,2.0,FLIP/SCALING,VGG19,0.0005518893200734196,0.7745415318230852
5656,No Finding,2.0,FLIP/SCALING,Xception,0.0005518893200734196,0.8756555944055944
